user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
3347,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22221.347826086956,22890.190476190477,17,18,17,13,0,1,9,8,16,15,4
3348,46.0,1,3,3,1,2,1,2,1,0,1,3,1,0,4,7,4,6,20,6,2,1,6,1,1,9614.9,19744.40425531915,4,31,17,36,2,0,12,18,10,32,4
3349,23.0,1,3,3,2,1,1,2,1,0,0,5,2,1,12,8,3,9,16,12,5,6,12,2,0,16329.088235294117,17124.121212121212,15,20,28,25,0,2,17,13,18,24,3
3350,24.0,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6861.75,26024.75,5,30,8,22,1,0,3,14,6,25,4
3351,25.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19456.125,24303.10714285714,13,22,10,20,1,0,4,13,13,18,4
3352,17.0,0,2,2,2,0,1,0,1,0,0,5,1,0,3,5,0,4,4,3,1,0,1,0,0,19671.909090909092,23496.78787878788,10,25,7,23,1,0,4,13,11,20,4
3353,24.0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37560.61538461538,21105.38888888889,12,18,7,10,1,0,3,6,13,14,4
3355,20.0,1,1,2,0,1,0,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,0,15351.128205128205,18628.25,14,21,34,19,1,1,18,12,23,19,4
3356,24.0,0,0,2,0,0,1,1,1,0,0,4,2,0,5,6,2,9,13,9,7,5,10,0,0,23226.166666666668,21071.428571428572,26,9,21,9,1,0,12,5,22,9,3
3357,20.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,9758.64705882353,19087.76,6,29,14,39,1,1,7,23,12,30,4
3358,21.0,0,3,3,2,2,1,2,2,0,1,11,11,11,18,22,35,13,44,98,67,37,27,6,9,22383.41935483871,22915.30769230769,24,11,22,8,0,1,13,4,21,10,2
3359,24.0,0,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14371.45652173913,21866.571428571428,20,15,38,15,1,1,21,9,30,12,4
3360,20.0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,5,3,2,2,2,0,0,18108.304347826088,27394.95238095238,14,21,18,12,0,1,11,6,13,18,4
3361,22.0,1,3,3,0,0,1,1,1,0,0,4,2,0,8,9,1,0,1,0,0,2,1,0,0,26695.095238095237,18747.304347826088,16,19,16,14,0,1,6,11,15,16,4
3362,24.0,0,1,1,0,0,1,0,0,0,0,8,1,0,8,9,3,0,0,0,1,0,3,0,0,53388.666666666664,14608.2,9,26,5,25,0,1,1,16,9,22,4
3363,24.0,1,1,1,0,1,0,2,1,0,0,4,3,2,2,6,0,1,0,0,0,0,1,0,0,14843.941176470587,18654.272727272728,18,17,27,26,2,0,17,13,19,23,4
3364,27.0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,3,0,2,3,1,0,0,3,0,0,20124.75,22782.15,3,32,2,28,0,1,1,16,3,28,4
3365,24.0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22540.56818181818,0.0,35,0,30,0,1,0,17,0,31,0,4
3366,19.0,0,1,2,0,1,1,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,25949.85714285714,20949.566666666666,11,24,8,22,1,0,6,11,10,21,4
3367,24.0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21513.85714285714,23019.7,11,24,10,20,0,1,2,15,12,19,4
3368,23.0,1,3,2,1,2,1,1,0,0,0,6,3,5,5,3,2,5,16,7,4,4,8,0,0,12098.75,24860.972222222223,6,29,8,22,0,1,3,14,5,26,3
3369,24.0,1,2,3,0,0,1,1,0,0,0,5,0,2,5,6,0,4,7,4,1,1,4,0,0,14382.833333333334,25599.71875,6,29,8,22,0,1,4,13,9,22,4
3370,28.0,0,2,1,1,1,1,0,1,0,0,0,1,1,6,2,4,0,2,0,0,0,2,0,0,19704.11111111111,10618.181818181818,26,9,36,17,1,1,22,8,27,15,4
3371,24.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24695.76923076923,19427.5,20,15,17,13,0,1,10,7,20,11,4
3372,23.0,0,2,2,0,0,1,1,1,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,35928.89380530974,31812.661417322834,74,82,67,65,5,7,43,46,72,82,1
3373,21.0,0,2,3,2,1,1,2,1,0,1,6,3,1,8,9,3,9,24,22,11,11,14,2,0,10705.105263157895,24603.137931034482,17,18,30,23,2,0,20,10,20,22,3
3374,26.0,1,2,2,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10353.73076923077,20758.243902439026,7,28,21,32,0,2,12,18,15,27,4
